Name,Buy,Gender,Age,Prefecture,City,Rank
吉本 明美,1942,女,40,和歌山県,川崎市中原区,B
小林 治,696,男,30,宮城県,国立市,B
佐藤 裕樹,4503,男,30,新潟県,四街道市,B
工藤 直子,3754,女,40,大阪府,白井市,A
井高 修平,2327,男,20,大分県,小笠原村,C
藤本 春香,3713,男,20,青森県,豊島区,B
藤本 洋介,4470,女,40,岩手県,小平市,A
杉山 修平,2123,女,20,山形県,青梅市,B
藤本 治,3848,男,20,茨城県,横浜市保土ケ谷区,A
野村 亮介,2729,女,20,山梨県,豊島区,S
加藤 京助,2041,男,40,京都府,横浜市金沢区,B
加納 千代,4437,女,40,佐賀県,横浜市栄区,B
加藤 康弘,1398,女,20,三重県,東久留米市,C
大垣 桃子,3816,女,20,北海道,調布市,A
石田 拓真,4034,女,40,宮城県,福生市,A
津田 康弘,1075,女,30,三重県,中央区,B
西之園 淳,4705,女,30,滋賀県,横浜市港北区,S
近藤 くみ子,843,男,30,熊本県,横浜市神奈川区,B
小泉 花子,2448,女,30,富山県,福生市,A
小林 直樹,667,女,20,宮崎県,横浜市瀬谷区,S
桐山 陽一,2167,男,40,新潟県,川崎市宮前区,B
廣川 里佳,1519,男,30,兵庫県,豊島区,B
加納 あすか,365,女,20,北海道,府中市,C
中島 千代,3773,男,30,山形県,昭島市,A
井高 健一,2690,女,30,長野県,横浜市中区,C
笹田 翼,3731,男,20,島根県,小笠原村,C
江古田 稔,2038,男,20,三重県,稲城市,S
吉本 舞,3471,女,30,香川県,横浜市瀬谷区,C
中津川 さゆり,4150,男,40,千葉県,八王子市,C
渚 裕美子,369,男,20,福井県,印旛郡酒々井町,B
大垣 洋介,2684,女,40,北海道,武蔵野市,A
大垣 陽一,510,男,20,静岡県,印旛郡本埜村,C
佐藤 直人,3457,男,20,群馬県,世田谷区,C
小泉 零,1270,男,40,山形県,調布市,B
西之園 七夏,4320,男,20,島根県,目黒区,B
渡辺 春香,595,女,30,山梨県,横浜市磯子区,C
松本 結衣,3501,女,40,島根県,長生郡睦沢町,S
松本 舞,4744,男,30,岩手県,長生郡一宮町,B
江古田 花子,3993,男,30,香川県,横浜市戸塚区,A
佐々木 稔,4558,男,40,宮崎県,稲城市,S
井上 舞,4267,女,40,青森県,西多摩郡檜原村,A
斉藤 裕樹,1112,女,40,熊本県,匝瑳市,C
鈴木 香織,1424,男,20,埼玉県,長生郡長生村,S
坂本 陽子,2406,男,40,富山県,山武郡芝山町,C
藤本 聡太郎,4676,女,40,徳島県,横浜市中区,C
山田 里佳,2800,男,30,熊本県,川崎市幸区,C
三宅 里佳,2494,女,20,長野県,鴨川市,B
村山 真綾,1391,男,40,静岡県,東久留米市,C
藤本 舞,1203,男,20,新潟県,香取郡東庄町,C
原田 英樹,2481,女,30,滋賀県,横浜市神奈川区,B
三宅 真綾,128,男,40,山口県,大網白里市,A
加納 香織,464,男,20,福岡県,府中市,A
中津川 陽子,3477,女,20,山形県,西多摩郡瑞穂町,B
田中 七夏,4964,女,20,山口県,町田市,B
中津川 花子,1164,女,40,栃木県,三宅島三宅村,A
藤本 太一,2413,男,40,秋田県,小平市,A
小泉 七夏,1831,女,30,群馬県,西多摩郡日の出町,B
中村 知実,4566,女,30,群馬県,印旛郡酒々井町,B
田辺 晃,1770,男,40,神奈川県,匝瑳市,S
西之園 裕美子,978,男,20,群馬県,川崎市川崎区,B
宮沢 あすか,1010,女,30,和歌山県,横浜市南区,A
斉藤 裕太,2326,男,40,長崎県,板橋区,A
小泉 七夏,656,男,40,静岡県,足立区,A
井上 淳,2034,女,30,鳥取県,東久留米市,B
小泉 亮介,287,男,20,宮城県,夷隅郡大多喜町,S
田辺 七夏,4304,女,20,島根県,武蔵村山市,A
喜嶋 亮介,4246,女,30,宮崎県,いすみ市,A
佐藤 直子,2395,女,40,宮崎県,川崎市多摩区,C
工藤 結衣,4366,女,20,石川県,大島町,A
三宅 智也,4362,男,20,山梨県,長生郡一宮町,A
石田 陽子,1223,女,30,東京都,川崎市中原区,A
青田 加奈,1744,女,40,佐賀県,香取市,A
宇野 太郎,434,女,20,石川県,横浜市緑区,S
宮沢 涼平,3867,女,30,熊本県,山武郡九十九里町,S
井高 明美,4957,男,30,長崎県,香取郡東庄町,B
若松 修平,1102,女,20,兵庫県,八街市,A
山田 七夏,2127,女,40,静岡県,福生市,C
西之園 裕太,2604,男,20,島根県,清瀬市,S
田中 千代,293,女,30,埼玉県,調布市,B
中津川 裕樹,2437,男,40,京都府,川崎市高津区,A
佐藤 くみ子,4276,女,20,佐賀県,我孫子市,S
喜嶋 裕美子,2798,男,40,佐賀県,横浜市南区,B
吉本 七夏,2895,男,20,富山県,調布市,S
三宅 聡太郎,2430,女,30,茨城県,世田谷区,S
青田 あすか,3636,男,30,新潟県,山武郡九十九里町,S
江古田 千代,1425,女,20,岩手県,夷隅郡大多喜町,C
吉本 明美,1871,男,40,青森県,横浜市旭区,C
近藤 花子,2129,女,20,広島県,川崎市幸区,C
浜田 聡太郎,1412,男,20,鳥取県,あきる野市,S
中津川 七夏,1904,女,20,福島県,袖ケ浦市,S
伊藤 太一,1431,男,30,沖縄県,立川市,B
宇野 結衣,3010,女,20,岡山県,長生郡長生村,C
田辺 さゆり,2776,男,30,福井県,小金井市,S
松本 京助,2200,男,30,石川県,羽村市,B
桐山 幹,2753,男,30,岡山県,西多摩郡奥多摩町,C
吉田 美加子,223,男,40,三重県,横浜市戸塚区,C
井上 翼,1755,女,40,大分県,小平市,A
井高 桃子,478,女,40,徳島県,国立市,A
桐山 裕美子,3069,女,40,新潟県,山武郡九十九里町,S
喜嶋 さゆり,4525,男,40,千葉県,杉並区,A
宮沢 桃子,860,男,30,青森県,八王子市,C
小林 くみ子,3309,女,40,鹿児島県,目黒区,B
小林 和也,1607,男,30,山梨県,品川区,A
杉山 陽一,2698,男,30,埼玉県,三鷹市,C
田辺 亮介,1772,女,40,奈良県,狛江市,C
田辺 洋介,1472,男,20,埼玉県,新島村,A
廣川 晃,4636,男,20,愛知県,南房総市,S
宮沢 康弘,4669,男,20,岐阜県,羽村市,A
松本 裕美子,2268,男,30,静岡県,文京区,B
村山 拓真,411,女,30,山形県,山武郡九十九里町,C
小林 陽子,1664,女,30,岡山県,鴨川市,B
小林 拓真,3059,男,40,鳥取県,夷隅郡御宿町,B
近藤 学,1041,女,20,静岡県,香取郡東庄町,B
中津川 花子,3648,女,20,富山県,清瀬市,A
津田 あすか,4005,男,40,和歌山県,西多摩郡奥多摩町,B
木村 里佳,4857,男,30,山口県,三宅島三宅村,A
伊藤 陽一,4696,女,20,新潟県,鎌ケ谷市,S
津田 陽一,1039,男,30,群馬県,横浜市保土ケ谷区,S
斉藤 修平,2227,男,40,新潟県,稲城市,A
青田 淳,3274,女,30,静岡県,日野市,B
野村 翔太,809,女,20,京都府,川崎市多摩区,A
高橋 零,3937,女,20,愛知県,横浜市泉区,B
佐藤 智也,4403,女,40,高知県,いすみ市,S
工藤 淳,1339,女,40,富山県,富津市,C
石田 拓真,3479,男,40,徳島県,八王子市,C
青山 香織,1948,男,30,岐阜県,長生郡睦沢町,A
渚 京助,4350,男,30,三重県,富津市,S
坂本 充,2675,男,20,青森県,大田区,C
中村 加奈,1737,女,30,福井県,国分寺市,B
鈴木 香織,178,女,30,鹿児島県,川崎市多摩区,A
近藤 裕樹,284,女,40,愛知県,江東区,A
青田 幹,4559,男,20,愛媛県,港区,B
佐々木 康弘,4673,男,30,長崎県,川崎市川崎区,S
藤本 晃,1330,女,40,鹿児島県,あきる野市,S
喜嶋 春香,2198,男,30,山形県,練馬区,C
廣川 翼,2825,男,40,佐賀県,香取郡神崎町,S
西之園 浩,167,女,20,静岡県,横浜市泉区,C
工藤 里佳,1049,男,30,三重県,荒川区,B
桐山 京助,4049,男,30,鳥取県,江東区,B
藤本 篤司,1721,男,40,岩手県,いすみ市,S
山本 裕美子,1102,女,40,鹿児島県,渋谷区,B
高橋 あすか,2515,女,30,岐阜県,墨田区,S
村山 舞,3103,女,40,青森県,横浜市青葉区,S
井上 美加子,1204,男,40,鳥取県,国分寺市,C
佐藤 七夏,4879,女,30,徳島県,新島村,S
江古田 英樹,4200,女,20,愛知県,狛江市,S
三宅 洋介,4362,女,40,新潟県,足立区,B
野村 浩,1641,女,30,高知県,横浜市青葉区,C
廣川 結衣,4282,男,20,京都府,大島町,C
佐々木 太一,2594,女,30,福井県,香取郡東庄町,A
佐々木 聡太郎,164,男,40,岩手県,葛飾区,S
石田 幹,443,男,20,高知県,長生郡長柄町,C
石田 聡太郎,3858,男,30,島根県,清瀬市,C
村山 亮介,2467,女,20,香川県,あきる野市,B
加納 零,4847,女,20,滋賀県,香取郡多古町,B
三宅 直子,3016,男,30,秋田県,西多摩郡瑞穂町,S
宇野 直子,4972,女,40,富山県,横浜市港北区,C
小泉 裕樹,2552,男,40,大分県,香取郡神崎町,S
伊藤 七夏,4110,女,20,三重県,大島町,B
笹田 充,3828,女,30,山口県,いすみ市,B
野村 里佳,4319,男,20,兵庫県,港区,C
中村 裕樹,592,女,40,石川県,西多摩郡奥多摩町,B
坂本 千代,451,男,40,北海道,印旛郡印旛村,C
杉山 浩,2199,男,30,栃木県,香取郡多古町,S
佐々木 京助,4881,女,40,千葉県,文京区,A
小泉 裕太,692,男,40,栃木県,江東区,S
中津川 さゆり,2269,男,20,東京都,四街道市,A
小泉 千代,3378,男,30,秋田県,中央区,S
藤本 あすか,748,男,20,群馬県,我孫子市,A
中島 香織,1867,女,40,京都府,神津島村,S
杉山 桃子,1601,女,30,茨城県,福生市,B
佐藤 結衣,4881,女,40,鳥取県,君津市,C
村山 太一,1290,男,40,岡山県,横浜市西区,S
笹田 翔太,1080,女,30,群馬県,調布市,B
藤本 香織,1735,女,40,和歌山県,大田区,C
原田 修平,1788,男,40,秋田県,横浜市西区,B
渡辺 直子,980,女,40,宮崎県,大田区,B
村山 英樹,3841,男,20,富山県,四街道市,B
江古田 修平,1473,男,40,和歌山県,印旛郡本埜村,C
田中 修平,577,男,30,愛知県,南房総市,B
佐藤 花子,2296,男,30,沖縄県,あきる野市,S
松本 智也,2214,男,30,宮城県,川崎市川崎区,C
中島 太郎,283,女,20,奈良県,鴨川市,A
野村 智也,1774,男,30,北海道,世田谷区,B
廣川 修平,2029,男,20,青森県,中央区,B
井上 七夏,236,女,40,岡山県,八千代市,B
加藤 結衣,4991,男,40,大阪府,横浜市西区,C
田辺 裕美子,1372,女,40,広島県,川崎市幸区,A
近藤 洋介,2751,男,20,青森県,香取市,C
中津川 直人,1652,男,40,東京都,練馬区,S
藤本 花子,945,男,40,島根県,小金井市,S
杉山 裕太,2441,女,30,山梨県,御蔵島村,B
村山 美加子,1519,女,40,東京都,川崎市多摩区,C
吉本 花子,902,女,30,東京都,多摩市,A
山口 稔,3101,女,40,三重県,稲城市,S
近藤 知実,361,女,40,三重県,川崎市多摩区,B
伊藤 直子,986,女,30,和歌山県,横浜市港南区,A
加藤 修平,2620,男,30,静岡県,川崎市高津区,C
山岸 京助,3161,女,20,広島県,西多摩郡檜原村,B
田中 花子,4942,女,40,岡山県,小平市,S
藤本 春香,1524,女,20,山口県,横浜市瀬谷区,B
江古田 零,4589,女,40,三重県,小金井市,C
藤本 加奈,4965,男,40,愛知県,川崎市川崎区,B
渚 明美,4955,女,40,岩手県,大島町,C
山岸 学,905,女,30,群馬県,白井市,B
松本 真綾,1849,男,40,滋賀県,西東京市,C
西之園 直人,3004,女,40,青森県,横浜市旭区,B
西之園 英樹,4870,男,40,宮城県,町田市,S
工藤 太郎,1585,男,40,神奈川県,横浜市中区,S
三宅 幹,3300,男,30,山梨県,横浜市鶴見区,A
中村 結衣,2738,女,40,山形県,渋谷区,S
加納 智也,1460,女,40,佐賀県,いすみ市,A
井上 さゆり,2508,男,30,三重県,川崎市川崎区,B
加藤 陽子,4940,女,30,愛知県,鴨川市,S
渡辺 稔,1856,男,40,大阪府,横浜市南区,S
村山 桃子,2681,女,20,宮崎県,江東区,A
小泉 太一,951,男,40,福井県,江東区,A
西之園 洋介,1851,男,30,沖縄県,南房総市,S
青山 知実,3605,男,30,広島県,目黒区,S
吉本 太一,3234,女,40,埼玉県,府中市,B
佐々木 智也,3428,男,40,岐阜県,羽村市,B
斉藤 くみ子,1694,女,30,富山県,八王子市,B
田辺 結衣,4723,女,30,福島県,小平市,B
田辺 幹,3023,女,40,岐阜県,西多摩郡瑞穂町,S
山田 洋介,2804,男,30,宮崎県,横浜市戸塚区,A
中島 洋介,2366,女,30,茨城県,長生郡長柄町,S
宮沢 英樹,2116,男,40,神奈川県,長生郡長柄町,A
小林 七夏,3831,男,40,神奈川県,大田区,A
佐藤 零,3351,男,40,青森県,横浜市緑区,C
山口 稔,944,男,40,徳島県,横浜市磯子区,B
原田 さゆり,2713,女,30,福井県,東大和市,S
斉藤 裕太,4560,男,40,静岡県,横浜市中区,A
桐山 香織,571,男,20,茨城県,八千代市,B
石田 美加子,4681,男,30,鳥取県,武蔵野市,B
津田 康弘,704,女,30,長崎県,山武郡芝山町,C
加納 桃子,1493,女,30,群馬県,横浜市金沢区,C
木村 幹,577,女,30,石川県,小平市,C
山口 香織,2100,男,30,滋賀県,横浜市瀬谷区,B
江古田 美加子,4921,女,40,山梨県,白井市,B
笹田 春香,3484,女,40,沖縄県,横浜市南区,C
野村 陽一,1436,女,40,静岡県,印旛郡本埜村,C
佐藤 香織,2021,男,30,東京都,横浜市旭区,C
廣川 舞,2594,男,30,山口県,夷隅郡大多喜町,A
田中 洋介,384,男,20,長崎県,横浜市南区,A
西之園 翼,3198,男,30,愛媛県,品川区,C
斉藤 亮介,3483,男,40,鳥取県,文京区,B
宇野 英樹,4710,男,30,鹿児島県,山武郡横芝光町,S
浜田 里佳,1516,女,40,岡山県,横浜市戸塚区,A
廣川 千代,1195,男,40,広島県,国立市,C
西之園 さゆり,2162,女,20,広島県,横浜市港南区,B
中村 拓真,701,男,20,沖縄県,山武郡芝山町,A
坂本 亮介,314,女,20,福岡県,横浜市中区,C
浜田 真綾,4536,男,20,大分県,印旛郡印旛村,A
井上 治,187,男,30,香川県,香取郡多古町,S
加藤 拓真,703,女,20,佐賀県,四街道市,C
中津川 さゆり,3474,男,20,福島県,北区,S
山田 あすか,4850,女,20,埼玉県,八千代市,A
青山 知実,4611,女,40,高知県,小平市,A
坂本 晃,4020,男,30,岩手県,文京区,S
小林 充,2694,男,40,群馬県,小平市,A
高橋 結衣,2736,男,20,愛知県,山武市,S
中津川 陽子,3429,女,20,山形県,長生郡白子町,C
村山 英樹,1163,女,30,広島県,長生郡長南町,C
渡辺 治,2988,女,30,群馬県,夷隅郡御宿町,C
小林 京助,2352,女,40,徳島県,横浜市南区,S
青山 涼平,4764,女,30,奈良県,匝瑳市,C
西之園 真綾,4128,男,40,徳島県,横浜市戸塚区,C
西之園 さゆり,1940,男,20,岩手県,横浜市金沢区,A
三宅 千代,1301,女,30,富山県,荒川区,C
石田 篤司,3242,男,30,高知県,南房総市,B
近藤 裕樹,2554,男,30,山梨県,福生市,C
笹田 直樹,633,男,40,愛媛県,横浜市青葉区,C
浜田 直樹,418,女,30,埼玉県,板橋区,S
青田 知実,2883,女,40,熊本県,江戸川区,B
中津川 あすか,2184,男,20,福島県,大網白里市,A
桐山 修平,4223,女,40,山口県,長生郡長南町,C
佐藤 浩,444,男,20,宮城県,横浜市泉区,B
渚 香織,4252,男,20,和歌山県,世田谷区,A
木村 幹,1955,女,30,栃木県,港区,B
松本 七夏,3053,女,30,宮崎県,横浜市西区,B
廣川 英樹,2504,女,30,栃木県,江戸川区,S
木村 智也,2177,男,40,滋賀県,川崎市宮前区,S
加納 さゆり,2568,女,30,香川県,小平市,C
青田 あすか,4177,男,30,埼玉県,大島町,S
大垣 智也,3091,女,40,栃木県,横浜市港北区,C
渡辺 和也,289,男,40,大分県,印西市,A
加藤 学,361,女,20,三重県,横浜市西区,S
田中 直樹,4529,女,20,徳島県,横浜市金沢区,S
三宅 春香,2250,男,20,山梨県,四街道市,C
青田 直子,442,男,40,島根県,大島町,B
井高 直人,692,女,20,山口県,川崎市多摩区,A
廣川 翼,4056,女,40,大阪府,調布市,A
中島 太一,4274,女,30,鳥取県,八千代市,A
渚 加奈,2748,男,20,新潟県,香取郡東庄町,C
山本 裕美子,798,男,40,群馬県,国分寺市,B
杉山 あすか,2590,男,40,三重県,夷隅郡大多喜町,C
佐藤 治,2856,男,30,富山県,香取市,B
津田 翔太,3972,男,20,広島県,江戸川区,S
廣川 浩,584,女,20,高知県,国立市,A
田中 七夏,4402,男,40,長崎県,三宅島三宅村,C
坂本 陽一,3856,男,30,鹿児島県,横浜市神奈川区,B
中島 淳,4340,女,30,徳島県,渋谷区,C
江古田 浩,4360,男,40,徳島県,あきる野市,B
中津川 亮介,1318,男,20,栃木県,長生郡睦沢町,B
吉本 零,661,女,30,山形県,府中市,S
若松 千代,2133,男,40,京都府,稲城市,B
中村 康弘,377,女,40,神奈川県,横浜市中区,S
小泉 舞,3901,男,30,徳島県,南房総市,C
笹田 香織,4260,女,40,京都府,八丈島八丈町,C
佐藤 治,4828,男,20,三重県,文京区,C
吉田 香織,2073,女,40,沖縄県,港区,C
青山 知実,2940,女,40,大阪府,荒川区,S
藤本 洋介,2205,女,30,栃木県,八丈島八丈町,S
宇野 治,2432,女,20,和歌山県,横浜市戸塚区,B
伊藤 修平,2583,女,20,秋田県,御蔵島村,C
原田 太郎,1276,男,40,山梨県,中野区,A
喜嶋 晃,242,女,40,岡山県,小笠原村,C
吉本 陽子,3871,女,40,栃木県,八王子市,A
藤本 翼,4966,男,30,東京都,横浜市緑区,C
吉田 あすか,1291,男,30,鹿児島県,北区,B
佐々木 和也,3197,女,20,石川県,印旛郡栄町,S
山口 加奈,3137,女,30,山形県,豊島区,A
佐々木 太郎,4942,女,40,沖縄県,横浜市瀬谷区,C
若松 太郎,2439,女,30,宮崎県,印西市,S
斉藤 春香,3713,女,30,滋賀県,府中市,C
三宅 稔,3851,女,30,山梨県,小笠原村,C
津田 里佳,880,女,30,栃木県,千代田区,S
吉田 裕美子,3053,女,20,宮城県,小金井市,S
加納 太郎,4895,男,30,奈良県,横浜市港北区,A
佐藤 七夏,1044,女,20,三重県,福生市,C
浜田 裕美子,1958,男,30,高知県,横浜市都筑区,A
若松 幹,4523,男,20,福島県,小金井市,B
小泉 健一,279,女,20,群馬県,調布市,S
松本 陽子,2911,女,30,青森県,八街市,S
山本 結衣,3730,男,30,東京都,香取郡多古町,A
坂本 洋介,667,女,30,和歌山県,羽村市,B
宮沢 直子,3880,男,20,新潟県,川崎市多摩区,S
松本 知実,1465,女,20,石川県,横浜市港北区,B
浜田 治,1383,女,40,愛媛県,西多摩郡檜原村,A
中津川 涼平,253,女,40,山形県,四街道市,S
青田 淳,3221,女,30,静岡県,大網白里市,A
